juan_label,type,kanripo_pos,kanripo_text,zhuzi_text,context_before,context_after,is_variant
卷一百三十四,insert,4173-4173,,淳錄,一級皆歸服事之儀故軍中階級却嚴有定分義剛,畧淳録鬻拳只是箇粗豪人其意則忠而其事皆非,False
卷一百三十四,delete,4174-4176,淳録,,級皆歸服事之儀故軍中階級却嚴有定分義剛畧,鬻拳只是箇粗豪人其意則忠而其事皆非理不足,False
卷一百三十四,delete,4829-4830,凌,,説雖能折子擊却非知道者之言不成我貧賤便可,人此豈忘乎貧賤冨貴者哉陳仲亨不以為然次日,False
卷一百三十四,delete,4959-4963,戰以下國,,間矣聖人氣象固不如此若大賢以下則未免如是,趙武靈王也是有英氣所以做得恁地也縁是他肚,False
卷一百三十四,delete,5626-5627,龜,,不是戰國之士此説也太過其實它只是戰國之士,山亦有一説大槩與公説相似説相如不合要與秦,False
卷一百三十四,replace,6342-6344,曰䕫,夔,徒見他做倒了這一着後粧㸃出此事来謾人義剛,孫録云因説蘇秦激張儀入秦事某甞疑不恁地做,False
卷一百三十四,insert,6357-6357,,曰,来謾人義剛曰䕫孫録云因説蘇秦激張儀入秦事,某甞疑不恁地做得拙蘇秦豈不知張儀入秦㑹翻,False
卷一百三十四,delete,7038-7039,公,,孔子一部春秋便都不是了那裏面何所不有義剛,元本云商鞅先以帝王說孝此只是大拍頭揮他底,False
卷一百三十四,insert,7050-7050,,公,裏面何所不有義剛公元本云商鞅先以帝王說孝,此只是大拍頭揮他底它知孝公必不能用得這說,False
卷一百三十四,delete,7129-7130,劇,,温公便是不曉這般底人如條侯擊吳楚到洛陽得,孟隠若一敵國亦不信他說道如何得一箇侠士便,False
卷一百三十四,delete,7352-7353,劇,,䕫孫録同但云温公性朴直便是不曉這般底人得,孟事也不信謂世間都無這般底人以今觀之秦取,False
卷一百三十四,delete,7802-7803,田,,君決裂阡陌乃是如此非謂變井田為阡陌也䕫孫,僴録云人皆謂廢古井開今阡陌云云阡陌是井田,False
卷一百三十四,insert,7812-7812,,田,謂變井田為阡陌也䕫孫田僴録云人皆謂廢古井,開今阡陌云云阡陌是井田路其路甚大廢田遂一,False
卷一百三十四,replace,8029-8031,来𦂳,來,得數十年亦可扶持整頓只是犯衆怒多下面逼得,所以不旋踵而亡如三皇五帝三王以来皆以封建,False
卷一百三十五,delete,83-84,後,,夏之忠不知漢初承秦掃去許多繁文已是質了至,學䝉録漢承焚滅之却有忠質底意漢髙祖私意分,False
卷一百三十五,insert,92-92,,後,掃去許多繁文已是質了至後學䝉録漢承焚滅之,却有忠質底意漢髙祖私意分数少唐太宗一切假,False
卷一百三十五,delete,445-446,羮,,亦救太公不得若分羮之語自是高祖説得不是㽦,人傑録云分之說則大不可然豈宜以此責髙祖若,False
卷一百三十五,insert,451-451,,羮,若分羮之語自是高祖説得不是㽦羮人傑録云分,之說則大不可然豈宜以此責髙祖若以此責之全,False
卷一百三十五,delete,633-634,仇,,許以有儒者氣象豈以出䖏之際可觀邪曰為韓報,事亦是是為君父報仇徳明或問太史公書項籍垓,False
卷一百三十五,replace,642-644,仇徳,德,出䖏之際可觀邪曰為韓報仇事亦是是為君父報,明或問太史公書項籍垓下之敗實被韓信布得陣,False
卷一百三十五,delete,1480-1481,仇,,愽浪沙中事也甚竒偉曰此又忒煞不黄老為君報,此是他資質好䖏後来事業則都是黄老了凢事放,False
卷一百三十五,delete,2732-2733,笑,,文侯與田子方飲文侯曰鍾聲不比乎左髙田子方,文侯曰何笑子方曰臣聞之君明樂官不明樂音今,False
卷一百三十五,delete,2737-2738,笑,,方飲文侯曰鍾聲不比乎左髙田子方笑文侯曰何,子方曰臣聞之君明樂官不明樂音今君審於音臣,False
卷一百三十五,delete,5759-5760,𦵏,,之美而不稱惡人不惡之陳仲弓分太守謗送宦者,其為皆如此不送其𦵏亦得為之詭遇揚後漢魏桓,False
卷一百三十五,delete,5768-5769,𦵏,,之陳仲弓分太守謗送宦者𦵏其為皆如此不送其,亦得為之詭遇揚後漢魏桓不肯仕鄉人勉之曰干,False
卷一百三十六,delete,277-278,録,,權遂遣吕䝉擒關侯才到利害所在便不相顧人傑,必大小異先主之敗於陸遜雖言不合輕敵亦是自,False
卷一百三十六,insert,280-280,,錄,吕䝉擒關侯才到利害所在便不相顧人傑録必大,小異先主之敗於陸遜雖言不合輕敵亦是自不合,False
卷一百三十六,delete,293-294,輕,,相顧人傑録必大小異先主之敗於陸遜雖言不合,敵亦是自不合連營七百餘里先自做了敗形是時,False
卷一百三十六,delete,541-542,是,,也不見得孔明都是禮樂中人也只是粗底禮樂㝢,淳錄云孔明也粗若興禮樂也粗禮樂砥録云孔明,False
卷一百三十六,insert,554-554,,是,只是粗底禮樂㝢是淳錄云孔明也粗若興禮樂也,粗禮樂砥録云孔明是禮樂中人但做時也麄踈忠,False
卷一百三十六,delete,1048-1049,縁,,便有許多事亮大綱却好只為如此便有斑駁處㽦,方子録云孔明執劉璋盖事求可功求成故如此曰,False
卷一百三十六,replace,1058-1059,盖,蓋緣,只為如此便有斑駁處㽦縁方子録云孔明執劉璋,事求可功求成故如此曰然則寧事之不成曰然器,False
卷一百三十六,delete,1877-1878,恵,,兵衆来使賀孫誦武侯之言曰治世以大徳不以小,從周問武侯寧静致逺之説曰静便飬得根本深固,False
卷一百三十六,delete,1972-1973,寐,,葛亮臨陣對敵意思安閒如不欲戰而符堅踴躍不,而行師此其敗不待至淝水而決矣方㸔史䇿自有,False
卷一百三十六,delete,3187-3188,熱,,北騎至矣信叔令一䘚擐甲立之烈日中少頃問甲,乎曰熱矣可着手乎則曰熱甚不可着手矣時城中,False
卷一百三十六,delete,3190-3191,熱,,矣信叔令一䘚擐甲立之烈日中少頃問甲熱乎曰,矣可着手乎則曰熱甚不可着手矣時城中軍亦不,False
卷一百三十六,delete,3313-3314,熱,,盖方我之甲士甲熱不堪着手則彼騎被甲来者其,可知又未免有困餒之患於此時而擊之是以勝也,False
卷一百三十六,delete,3487-3488,笑,,千人雖有法何所用之蔡云勢不敵則不與鬭先生,曰只辦着走便了蔡云這是箇道理譬如一箇十分,False
卷一百三十六,delete,3901-3902,昭,,之忠殆不免君子之譏不知君子之譏初不可免也,人傑録云儀甞仕而昭誅之云云晉元帝無意復中,False
卷一百三十六,insert,3909-3909,,昭,譏不知君子之譏初不可免也昭人傑録云儀甞仕,而昭誅之云云晉元帝無意復中原却託言糧運不,False
卷一百三十六,delete,5039-5040,笑,,却謂三秦豪傑未有至何也三秦豪傑非猛而誰可,揚晉任宗室以八王之亂自宋而後皆殺兄弟宗室,False
卷一百三十六,delete,5781-5782,劇,,師之人莫不號慟於是羣盜分散四出為山東淮南,賊徳明唐源流出於夷狄故閨門失禮之事不以為,False
卷一百三十六,delete,6253-6254,韋,,髙祖不善處置了又建成乃欲立功盖之如𤣥宗誅,氏有功睿宗欲立宋王成器宋王成器便理㑹得事,False
卷一百三十六,delete,7827-7828,弊,,晉代魏亦只用這箇以至六朝相代亦是遞相祖述,法䘚亦變更不得直到得元魏北齊後周居中原時,False
卷一百三十六,delete,8042-8043,世,,有口則有口分有家則有世業古人想亦似此様淳,義剛録云唐口分是二分業是八分有口則有口分,False
卷一百三十六,insert,8053-8053,,世,業古人想亦似此様淳世義剛録云唐口分是二分,業是八分有口則有口分寡闕皆無過十二云云唐,False
卷一百三十六,delete,8067-8068,過,,唐口分是二分業是八分有口則有口分寡闕皆無,十二云云唐節度使收税皆入其家所以節度冨淳,False
卷一百三十七,delete,466-467,慘,,子卑卑施於名實韓子引繩墨切事情明是非其極,覈少恩皆原於道徳之意曰張文潜之説得之宋齊,False
卷一百三十七,delete,597-598,恵,,是少恩道夫曰若栁下恵之不恭莫亦至然否曰下,其流必至於此又曰老子著書立言皆有這箇底意,False
卷一百三十七,delete,3426-3427,候,,也不定如此方謂之以意逆志今人讀書却不去等,迎接那人只認硬趕捉那人来更不由他情願又教,False
卷一百三十七,delete,6427-6428,匡,,何以謂之全體曰全體須徹頭徹尾見得方是且如,衡問時政亦及治性情之説及到得他入手做時又,False
卷一百三十七,delete,6908-6909,魄,,此問學者是如何衆人引諸家註語古註解載作始,作光温公改魄作朏先生云皆非是皆不合乆之乃,False
卷一百三十七,delete,6914-6915,魄,,何衆人引諸家註語古註解載作始魄作光温公改,作朏先生云皆非是皆不合乆之乃曰只曉得箇載,False
卷一百三十七,delete,7374-7375,魄,,於東終字亦未是昨夜解終作復言光漸消而復其,也盖終魄亦是日光加魄於東而終之也始者日光,False
卷一百三十七,delete,9783-9784,面,,心迹分㸔了便是錯䖏曰它説何憂何疑也只是外,恁地裡面却不恁地了又問動静見天地之心説得,False
卷一百三十七,delete,11100-11101,鬼,,意思程子之論又自太極圗中見出来也韓文公原,不知鬼神之本只是在外説箇影子至問韓子稱孟,False
卷一百三十七,delete,11745-11746,戲,,觀却不是從裏面流出平日只以做文吟詩飲酒博,為事及貶潮州寂寥無人共吟詩無人共飲酒又無,False
卷一百三十七,delete,12166-12167,𨽻,,大顛書歐公云實退之語東坡却罵以為退之家奴,亦不肯如此説但是陋儒為之復假托歐公語以自,False
卷一百三十七,delete,12764-12765,𦂳,,湜却不甚喜李翺後来湜為退之作墓誌却説得無,要不如李翺行状較著實盖李翺為人較朴實皇甫,False
卷一百三十七,delete,12788-12789,魄,,李翺行状較著實盖李翺為人較朴實皇甫湜較落,浩曰唐時莫是李翺最識道理否曰也只是從佛中,False
卷一百三十七,delete,12913-12914,𦂳,,之歐陽永叔所謂扶持正學不雜釋老者也然到得,要䖏更䖏置不行更説不去便説得来也拙不分曉,False
卷一百三十七,delete,12978-12979,戲,,急䖏便添入佛老相和去聲傾户孔切瞞人如装鬼,放煙火相似且遮人眼如諸公平日擔當正道自視,False
卷一百三十七,replace,13106-13108,𢃄説,說,及歐蘇諸公議論不過是主於文詞少間却是邊頭,得些道理其本意終自可見木之,False
卷一百三十八,delete,814-815,𠂻,,自他人稱平之稱去者人之本號道夫周貴卿問折,之義曰𠂻只是中左傳説始中終亦用此𠂻字𠂻是,False
卷一百三十八,delete,818-819,𠂻,,平之稱去者人之本號道夫周貴卿問折𠂻之義曰,只是中左傳説始中終亦用此𠂻字𠂻是三摺而處,False
卷一百三十八,delete,831-832,𠂻,,卿問折𠂻之義曰𠂻只是中左傳説始中終亦用此,字𠂻是三摺而處其中者義剛問折𠂻之𠂻曰是無,False
卷一百三十八,delete,833-834,𠂻,,折𠂻之義曰𠂻只是中左傳説始中終亦用此𠂻字,是三摺而處其中者義剛問折𠂻之𠂻曰是無過些,False
卷一百三十八,replace,846-849,𠂻之𠂻,之,中終亦用此𠂻字𠂻是三摺而處其中者義剛問折,曰是無過些子無不及些子正中間又曰是恰好底,False
卷一百三十八,delete,871-872,𠂻,,無過些子無不及些子正中間又曰是恰好底節折,者折轉來取中𠂻只是箇中節中如字即其中也中,False
卷一百三十八,delete,878-879,𠂻,,些子正中間又曰是恰好底節折𠂻者折轉來取中,只是箇中節中如字即其中也中音衆則是當之義,False
卷一百三十八,delete,1875-1876,脊,,是廣中人説得聲音尚好蓋彼中地尚中正自洛中,來只是太偏南去故有些熱若閩浙則皆偏東角矣,False
卷一百三十八,delete,2910-2911,數,,寘于石牀之上唐時子良幾世孫蕭穎士過一洲見,人云此人似蕭王穎士訝之到一郡遂見解㡬人刼,False
卷一百三十八,delete,3079-3080,候,,聼金皷夜戰看火候嘗疑夜間不解戰蓋只是設火,防備敵來刼寨之屬古人屯營其中盡如井形於巷,False
卷一百三十八,delete,3106-3107,候,,之屬古人屯營其中盡如井形於巷道十字處置火,如有間諜一處舉火則盡舉更走不得義剛馳車千,False
卷一百三十八,delete,3351-3352,數,,便有物以主之氣散又無了揚元善每相見便説氣,䜟緯此不足憑只是它由天命然亦由人事才有此,False
卷一百三十八,delete,3670-3671,數,,處了曾聞人言虎識字遂鋪開文字與虎看自去此,事皆其騐也先生曰曾見一僧名亨黄龍清㑹下人,False
卷一百三十八,delete,4144-4145,弊,,使神之義剛瑞金新鑄印盖嘗失一印重鑄之恐作,故加新鑄之文國初有一奉使印亦如此義剛祕書,False
卷一百三十八,delete,4170-4171,數,,文國初有一奉使印亦如此義剛祕書省畫大樹下,人只古衣而無名君舉以為恐是孔子在宋木下習,False
卷一百三十八,delete,4201-4202,畫,,為恐是孔子在宋木下習禮被伐木時義剛祕書省,得唐五王及黄旛綽明皇之類恐是呉道子畫李某,False
卷一百三十八,delete,4243-4244,數,,之有云畫當如蓴菜某初曉不得不知它如何説得,句恁地好後乃知他是李伯時外甥盖畫須如蓴菜,False
卷一百三十八,replace,4258-4260,盖畫,蓋,它如何説得數句恁地好後乃知他是李伯時外甥,須如蓴菜様滑方好須是圓滑時方妙義剛雪裏芭,False
卷一百三十八,replace,4305-4307,㑹畫,會,雪只是雪中無芭蕉他自不合畫了芭蕉人却道他,芭蕉不知他是誤畫了芭蕉問春牛事未見出處但,False
卷一百三十八,delete,4428-4429,數,,氣嘗挿竿以記之自早至暮長不分寸曉而視之已,寸矣次日問夜氣莫未説到發生處曰然然彼説亦,False
卷一百三十八,replace,4751-4753,數歩,步,故黄河邊人每視氷上有狐跡乃敢渡河又狐每走,則必起而人立四望立行數歩廼復走走數歩復人,False
卷一百三十八,replace,4763-4765,數歩,步,乃敢渡河又狐每走數歩則必起而人立四望立行,廼復走走數歩復人立四望而行故人性之多疑慮,False
